station,date,n_total,n_retained,rmsp_median,rmsp_p95,frac_retained
la09,2011-10-14,2880,2880,0.0019,0.0044,1.0
la09,2011-10-15,2880,2880,0.0021,0.0046,1.0
la09,2011-10-16,2880,2880,0.002,0.0046,1.0
la09,2011-10-17,2880,2880,0.0019,0.0044,1.0
la09,2011-10-18,2880,2880,0.0019,0.0044,1.0
la09,2011-10-19,2880,2880,0.0019,0.0045,1.0
la09,2011-10-20,2880,2880,0.0019,0.0044,1.0
la09,2011-10-21,2880,2880,0.0019,0.0044,1.0
la09,2011-10-22,2880,2880,0.0019,0.0042,1.0
la09,2011-10-23,2880,2880,0.0019,0.0043,1.0
la09,2011-10-24,2880,2880,0.0019,0.0044,1.0
la09,2011-10-25,2880,2880,0.0019,0.0044,1.0
la09,2011-10-26,2880,2880,0.0019,0.0044,1.0
la09,2011-10-27,2880,2880,0.0018,0.0044,1.0
la09,2011-10-28,2880,2880,0.0018,0.0043,1.0
la09,2011-10-29,2880,2880,0.0018,0.0043,1.0
la09,2011-10-30,2880,2880,0.0019,0.0044,1.0
la09,2011-10-31,2880,2880,0.0019,0.0044,1.0
la09,2011-11-01,2880,2880,0.0019,0.0045,1.0
la09,2011-11-02,2880,2880,0.0019,0.0044,1.0
la09,2011-11-03,2880,2880,0.0018,0.0044,1.0
la09,2011-11-04,2880,2880,0.0019,0.0046,1.0
la09,2011-11-05,2880,2880,0.0019,0.0044,1.0
la09,2011-11-06,2880,2880,0.0018,0.0043,1.0
la09,2011-11-07,2880,2880,0.0019,0.0045,1.0
la09,2011-11-08,2880,2880,0.0019,0.0045,1.0
la09,2011-11-09,2880,2880,0.0018,0.0043,1.0
la09,2011-11-10,2880,2880,0.0018,0.0043,1.0
la09,2011-11-11,2880,2880,0.0019,0.0044,1.0
la09,2011-11-12,2880,2880,0.0018,0.0044,1.0
la09,2011-11-13,2880,2880,0.0018,0.0044,1.0
la09,2011-11-14,2880,2880,0.00185,0.0044,1.0
la09,2011-11-15,2880,2880,0.002,0.0046,1.0
la09,2011-11-16,2880,2880,0.0018,0.0044,1.0
la09,2011-11-17,2880,2880,0.0019,0.0044,1.0
la09,2011-11-18,2880,2880,0.0019,0.0044,1.0
la09,2011-11-19,2880,2880,0.0018,0.0044,1.0
la09,2011-11-20,2880,2880,0.0018,0.0044,1.0
la09,2011-11-21,2880,2880,0.0019,0.0044,1.0
la09,2011-11-22,2880,2880,0.0019,0.0045,1.0
la09,2011-11-23,2880,2880,0.0018,0.0044,1.0
la09,2011-11-24,2880,2880,0.0019,0.0044,1.0
la09,2011-11-25,2880,2880,0.0019,0.0044,1.0
la09,2011-11-26,2880,2880,0.002,0.0045,1.0
la09,2011-11-27,2880,2880,0.002,0.0045,1.0
la09,2011-11-28,2880,2880,0.0018,0.0044,1.0
la09,2011-11-29,2760,2760,0.0019,0.0044,1.0
la09,2011-11-30,2880,2880,0.0019,0.0047,1.0
la09,2011-12-01,2880,2880,0.0019,0.0046,1.0
la09,2011-12-02,2880,2880,0.00195,0.0051,1.0
la09,2011-12-03,2880,2880,0.002,0.0047,1.0
la09,2011-12-04,2880,2880,0.0019,0.0045,1.0
la09,2011-12-05,2880,2880,0.0019,0.0046,1.0
la09,2011-12-06,2880,2880,0.0019,0.0045,1.0
la09,2011-12-07,2880,2880,0.0019,0.0046,1.0
la09,2011-12-08,2880,2880,0.0019,0.0046,1.0
la09,2011-12-09,2880,2880,0.002,0.0048,1.0
la09,2011-12-10,2880,2880,0.0019,0.0046,1.0
la09,2011-12-11,2880,2880,0.0019,0.0045,1.0
la09,2011-12-12,2880,2880,0.0019,0.0045,1.0
la09,2011-12-13,2880,2880,0.0019,0.0045,1.0
la09,2011-12-14,2880,2880,0.0019,0.0045,1.0
la09,2011-12-15,2880,2880,0.0019,0.0045,1.0
la09,2011-12-16,2880,2880,0.0019,0.004404999999999973,1.0
la09,2011-12-17,2880,2880,0.0019,0.0044,1.0
la09,2011-12-18,2880,2880,0.0019,0.0044,1.0
la09,2011-12-19,2880,2880,0.0019,0.0044,1.0
la09,2011-12-20,2880,2880,0.0019,0.0047,1.0
la09,2011-12-21,2880,2880,0.002,0.0044,1.0
la09,2011-12-22,2880,2880,0.0019,0.0045,1.0
la09,2011-12-23,2880,2880,0.0019,0.0045,1.0
la09,2011-12-24,2880,2880,0.002,0.0046,1.0
la09,2011-12-25,2880,2880,0.0019,0.0044,1.0
la09,2011-12-26,2880,2880,0.0019,0.0044,1.0
la09,2011-12-27,2880,2880,0.0019,0.0044,1.0
la09,2011-12-28,2880,2880,0.002,0.004504999999999973,1.0
la09,2011-12-29,2880,2880,0.002,0.0044,1.0
la09,2011-12-30,2880,2880,0.0019,0.0043,1.0
la09,2011-12-31,2880,2880,0.0019,0.0046,1.0
la09,2012-01-01,2880,2880,0.0019,0.0043,1.0
la09,2012-01-02,2880,2880,0.0019,0.0044,1.0
la09,2012-01-03,2880,2880,0.0019,0.0044,1.0
la09,2012-01-04,2790,2790,0.0018,0.0043,1.0
la09,2012-01-05,2880,2880,0.0017,0.0036,1.0
la09,2012-01-06,2880,2880,0.0017,0.0037,1.0
la09,2012-01-07,2880,2880,0.0018,0.0036,1.0
la09,2012-01-08,2880,2880,0.0018,0.0038,1.0
la09,2012-01-09,2880,2880,0.0017,0.003604999999999973,1.0
la09,2012-01-10,2880,2880,0.0018,0.0037,1.0
la09,2012-01-11,2880,2880,0.0017,0.0037,1.0
la09,2012-01-12,2880,2880,0.0017,0.0037,1.0
la09,2012-01-13,2880,2880,0.0017,0.0036,1.0
la09,2012-01-14,2880,2880,0.0017,0.0037,1.0
la09,2012-01-15,2880,2880,0.0018,0.0036,1.0
la09,2012-01-16,2880,2880,0.0018,0.0038,1.0
la09,2012-01-17,2880,2880,0.0017,0.0037,1.0
la09,2012-01-18,2880,2880,0.0017,0.0036,1.0
la09,2012-01-19,2880,2880,0.0017,0.0036,1.0
la09,2012-01-20,2880,2880,0.0019,0.0039,1.0
la09,2012-01-21,2880,2880,0.0018,0.0037,1.0
la09,2012-01-22,2880,2880,0.0018,0.0037,1.0
la09,2012-01-23,2880,2880,0.0018,0.0037,1.0
la09,2012-01-24,2880,2880,0.0018,0.0038,1.0
la09,2012-01-25,2880,2880,0.0018,0.0037,1.0
la09,2012-01-26,2880,2880,0.0017,0.0037,1.0
la09,2012-01-27,2880,2880,0.0017,0.0038,1.0
la09,2012-01-28,2880,2880,0.0017,0.0035,1.0
la09,2012-01-29,2880,2880,0.0017,0.0036,1.0
la09,2012-01-30,2880,2880,0.0017,0.0037,1.0
la09,2012-01-31,2880,2880,0.0017,0.0036,1.0
la09,2012-02-01,2880,2880,0.0017,0.0036,1.0
la09,2012-02-02,2880,2880,0.0017,0.0035,1.0
la09,2012-02-03,2880,2880,0.0018,0.0035,1.0
la09,2012-02-04,2880,2880,0.0018,0.0036,1.0
la09,2012-02-05,2880,2880,0.0018,0.0035,1.0
la09,2012-02-06,2880,2880,0.0018,0.0036,1.0
la09,2012-02-07,2880,2880,0.0017,0.0036,1.0
la09,2012-02-08,2880,2880,0.0017,0.0037,1.0
la09,2012-02-09,2880,2880,0.0018,0.0036,1.0
la09,2012-02-10,2880,2880,0.0018,0.0037,1.0
la09,2012-02-11,2880,2880,0.0017,0.0037,1.0
la09,2012-02-12,2880,2880,0.0017,0.0037,1.0
la09,2012-02-13,2880,2880,0.0018,0.0037,1.0
la09,2012-02-14,2880,2880,0.0018,0.0038,1.0
la09,2012-02-15,2880,2880,0.0018,0.0038,1.0
la09,2012-02-16,2880,2880,0.0017,0.0036,1.0
la09,2012-02-17,2880,2880,0.0017,0.0036,1.0
la09,2012-02-18,2880,2880,0.0017,0.0035,1.0
la09,2012-02-19,2880,2880,0.0017,0.0035,1.0
la09,2012-02-20,2880,2880,0.0017,0.0037,1.0
la09,2012-02-21,2880,2880,0.0016,0.0036,1.0
la09,2012-02-22,2880,2880,0.0017,0.0035,1.0
la09,2012-02-23,2880,2880,0.0016,0.0034,1.0
la09,2012-02-24,2880,2880,0.0016,0.0034,1.0
la09,2012-02-25,2880,2880,0.0016,0.0034,1.0
la09,2012-02-26,2880,2880,0.0015,0.003304999999999973,1.0
la09,2012-02-27,2880,2880,0.0016,0.0034,1.0
la09,2012-02-28,2880,2880,0.0016,0.0034049999999999727,1.0
la09,2012-02-29,2880,2880,0.0017,0.0036,1.0
la09,2012-03-01,2880,2880,0.0017,0.0035,1.0
la09,2012-03-02,2880,2880,0.0017,0.0035,1.0
la09,2012-03-03,2880,2880,0.0017,0.0034,1.0
la09,2012-03-04,2880,2880,0.0017,0.0037,1.0
la09,2012-03-05,2880,2880,0.0017,0.0034,1.0
la09,2012-03-06,2880,2880,0.0018,0.004,1.0
la09,2012-03-07,2880,2880,0.0017,0.0035,1.0
la09,2012-03-08,2880,2880,0.0017,0.0035,1.0
la09,2012-03-09,2880,2880,0.0018,0.0039,1.0
la09,2012-03-10,2880,2880,0.0017,0.0037,1.0
la09,2012-03-11,2880,2880,0.0017,0.0035,1.0
la09,2012-03-12,2880,2880,0.0017,0.0037,1.0
la09,2012-03-13,2880,2880,0.0017,0.0036,1.0
la09,2012-03-14,2880,2880,0.0017,0.004,1.0
la09,2012-03-15,2880,2880,0.0017,0.0036,1.0
la09,2012-03-16,2880,2880,0.0017,0.0035,1.0
la09,2012-03-17,2880,2880,0.0016,0.0036,1.0
la09,2012-03-18,2880,2880,0.0016,0.0035,1.0
la09,2012-03-19,2880,2880,0.00165,0.0037,1.0
la09,2012-03-20,2880,2880,0.0016,0.0035,1.0
la09,2012-03-21,2880,2880,0.0016,0.0037,1.0
la09,2012-03-22,2880,2880,0.0017,0.0036,1.0
la09,2012-03-23,2880,2880,0.0016,0.0036,1.0
la09,2012-03-24,2880,2880,0.0018,0.0039,1.0
la09,2012-03-25,2880,2880,0.0016,0.0035,1.0
la09,2012-03-26,2880,2880,0.0016,0.0035,1.0
la09,2012-03-27,2880,2880,0.0018,0.0038,1.0
la09,2012-03-28,2880,2880,0.0016,0.0037,1.0
la09,2012-03-29,2880,2880,0.0016,0.0035,1.0
la09,2012-03-30,2880,2880,0.0016,0.0034,1.0
la09,2012-03-31,2880,2880,0.0017,0.0035,1.0
la09,2012-04-01,2880,2880,0.0017,0.0035,1.0
la09,2012-04-02,2880,2880,0.0016,0.0033,1.0
la09,2012-04-03,2880,2880,0.0016,0.0032,1.0
la09,2012-04-04,2880,2880,0.0016,0.0034,1.0
la09,2012-04-05,2880,2880,0.0016,0.0033,1.0
la09,2012-04-06,2880,2880,0.0016,0.0034,1.0
la09,2012-04-07,2880,2880,0.0016,0.0033,1.0
la09,2012-04-08,2880,2880,0.0016,0.0033,1.0
la09,2012-04-09,2880,2880,0.0015,0.0033,1.0
la09,2012-04-10,2880,2880,0.0016,0.0032,1.0
la09,2012-04-11,2880,2880,0.0017,0.0034,1.0
la09,2012-04-12,2880,2880,0.0018,0.0038,1.0
la09,2012-04-13,2880,2880,0.0017,0.0036,1.0
la09,2012-04-14,2880,2880,0.0018,0.0036,1.0
la09,2012-04-15,2880,2880,0.0017,0.003604999999999973,1.0
la09,2012-04-16,2880,2880,0.0017,0.0038,1.0
la09,2012-04-17,2880,2880,0.0019,0.0037,1.0
la09,2012-04-18,2880,2880,0.0017,0.0035,1.0
la09,2012-04-19,2880,2880,0.0017,0.0035,1.0
la09,2012-04-20,2880,2880,0.0017,0.0035,1.0
la09,2012-04-21,2880,2880,0.0017,0.0036,1.0
la09,2012-04-22,2880,2880,0.0017,0.0036,1.0
la09,2012-04-23,2880,2880,0.0017,0.0036,1.0
la09,2012-04-24,2880,2880,0.0017499999999999998,0.0035,1.0
la09,2012-04-25,2880,2880,0.0019,0.0038,1.0
la09,2012-04-26,2880,2880,0.0017,0.0035,1.0
la09,2012-04-27,2880,2880,0.0016,0.0036,1.0
la09,2012-04-28,2880,2880,0.0017,0.0036,1.0
la09,2012-04-29,2878,2878,0.0016,0.0034,1.0
la09,2012-04-30,2880,2880,0.0016,0.0035,1.0
la09,2012-05-01,2880,2880,0.0016,0.0034,1.0
la09,2012-05-02,2880,2880,0.0016,0.0035,1.0
la09,2012-05-03,2880,2880,0.0016,0.0034,1.0
la09,2012-05-04,2880,2880,0.0016,0.0035,1.0
la09,2012-05-05,2880,2880,0.0017,0.0035,1.0
la09,2012-05-06,2880,2880,0.0017,0.0036,1.0
la09,2012-05-07,2880,2880,0.0017,0.0037,1.0
la09,2012-05-08,2880,2880,0.0018,0.0036,1.0
la09,2012-05-09,2880,2880,0.0018,0.0036,1.0
la09,2012-05-10,2880,2880,0.0017,0.0036,1.0
la09,2012-05-11,2880,2880,0.0018,0.0037,1.0
la09,2012-05-12,2880,2880,0.0017,0.0035,1.0
la09,2012-05-13,2880,2880,0.0017,0.0036,1.0
la09,2012-05-14,2880,2880,0.0017,0.0036,1.0
la09,2012-05-15,2880,2880,0.0017,0.0036,1.0
la09,2012-05-16,2880,2880,0.0018,0.0036,1.0
la09,2012-05-17,2880,2880,0.0017,0.0036,1.0
la09,2012-05-18,2880,2880,0.0017,0.0036,1.0
la09,2012-05-19,2880,2880,0.0017,0.0035,1.0
la09,2012-05-20,2880,2880,0.0017,0.0035,1.0
la09,2012-05-21,2880,2880,0.0016,0.0035,1.0
la09,2012-05-22,2880,2880,0.0018,0.0038,1.0
la09,2012-05-23,2880,2880,0.0016,0.0036,1.0
la09,2012-05-24,2880,2880,0.0015,0.0032199999999999933,1.0
la09,2012-05-25,2880,2880,0.0015,0.0033,1.0
la09,2012-05-26,2880,2880,0.0016,0.0034,1.0
la09,2012-05-27,2880,2880,0.0016,0.0035,1.0
la09,2012-05-28,1969,1969,0.0016,0.0035,1.0
la09,2012-05-29,2518,2518,0.0017,0.0035,1.0
la09,2012-05-30,2880,2880,0.0017,0.0036,1.0
la09,2012-05-31,1768,1768,0.0018,0.0037,1.0
la09,2012-06-03,118,118,0.0013,0.0032299999999999985,1.0
la09,2012-06-04,1625,1625,0.0017,0.004,1.0
la09,2012-06-05,292,292,0.0023499999999999997,0.0048,1.0
la09,2012-06-14,6,6,0.0011,0.00165,1.0
la09,2012-06-15,753,753,0.0016,0.0035,1.0
la09,2012-06-16,2880,2880,0.0018,0.0039,1.0
la09,2012-06-17,304,304,0.0019,0.003684999999999997,1.0
la09,2012-06-24,794,794,0.0017,0.0038,1.0
la09,2012-06-25,351,351,0.0017,0.0037,1.0
la09,2012-06-26,321,321,0.0017,0.0036,1.0
la09,2012-07-08,59,59,0.001,0.0025099999999999996,1.0
la09,2012-07-09,1400,1400,0.0017,0.0038,1.0
la09,2012-07-10,785,785,0.0017,0.0036,1.0
la09,2012-07-15,479,479,0.0021,0.008,1.0
la09,2012-07-16,86,86,0.0014,0.0031,1.0
la09,2012-07-21,2350,2350,0.0017,0.0037,1.0
la09,2012-07-22,2663,2663,0.0017,0.004,1.0
la09,2012-07-23,2370,2370,0.0017,0.0037549999999999728,1.0
la09,2012-07-24,1252,1252,0.0017,0.0037,1.0
la09,2012-07-25,1422,1422,0.0018,0.004195000000000004,1.0
la09,2012-07-26,1482,1482,0.0018,0.0041,1.0
la09,2012-07-27,1991,1991,0.0017,0.0037,1.0
la09,2012-07-30,642,642,0.0017,0.0036,1.0
la09,2012-07-31,799,799,0.0016,0.0038,1.0
la09,2012-08-01,2527,2527,0.0017,0.004,1.0
la09,2012-08-02,2529,2529,0.0018,0.004,1.0
la09,2012-08-03,613,613,0.0019,0.0039,1.0
la09,2012-08-04,1040,1040,0.0016,0.0037,1.0
la09,2012-08-05,356,356,0.0017,0.0036,1.0
la09,2012-08-07,210,210,0.0017499999999999998,0.004254999999999998,1.0
la09,2012-08-20,46,46,0.001,0.0026249999999999997,1.0
la09,2012-08-22,1039,1039,0.0016,0.0035,1.0
la09,2012-08-23,445,445,0.0016,0.0037799999999999956,1.0
la09,2012-09-01,248,248,0.0022,0.004264999999999998,1.0
la09,2012-09-02,650,650,0.0018,0.0038,1.0
la09,2012-09-03,982,982,0.0017,0.0038,1.0
la09,2012-09-04,428,428,0.0018,0.0039,1.0
la09,2012-09-05,33,33,0.0011,0.0018799999999999997,1.0
la09,2012-09-06,304,304,0.0015,0.0035,1.0
la09,2012-09-07,213,213,0.0015,0.0029,1.0
la09,2012-09-08,119,119,0.0016,0.00401,1.0
la09,2012-09-09,316,316,0.0015,0.0038,1.0
la09,2012-09-10,532,532,0.0017,0.0036,1.0
la09,2012-09-11,726,726,0.0017,0.0038,1.0
la09,2012-09-12,1871,1871,0.0017,0.0039,1.0
la09,2012-09-13,2007,2007,0.0017,0.0041,1.0
la09,2012-09-14,2880,2880,0.0018,0.0039,1.0
la09,2012-09-15,2153,2153,0.0018,0.0038,1.0
la09,2012-09-16,2880,2880,0.0019,0.004,1.0
la09,2012-09-17,1320,1320,0.0017,0.004,1.0
la09,2012-09-18,2880,2880,0.002,0.0041,1.0
la09,2012-09-19,2880,2880,0.0019,0.004,1.0
la09,2012-09-20,2880,2880,0.0018,0.0039,1.0
la09,2012-09-21,2880,2880,0.0018,0.0039049999999999727,1.0
la09,2012-09-22,2880,2880,0.0018,0.004,1.0
la09,2012-09-23,2880,2880,0.0018,0.0038,1.0
la09,2012-09-24,2880,2880,0.0018,0.0038,1.0
la09,2012-09-25,2880,2880,0.0018,0.0039,1.0
la09,2012-09-26,2880,2880,0.0018,0.0039,1.0
la09,2012-09-27,2880,2880,0.0017,0.0039,1.0
la09,2012-09-28,2880,2880,0.0017,0.0038,1.0
la09,2012-09-29,2880,2880,0.0018,0.0039,1.0
la09,2012-09-30,2880,2880,0.0018,0.0039,1.0
la09,2012-10-01,2880,2880,0.0018,0.0038,1.0
la09,2012-10-02,2880,2880,0.0017,0.0038,1.0
la09,2012-10-03,2880,2880,0.0018,0.0038,1.0
la09,2012-10-04,2880,2880,0.0017,0.0037,1.0
la09,2012-10-05,2880,2880,0.0018,0.0038,1.0
la09,2012-10-06,2880,2880,0.0018,0.0037,1.0
la09,2012-10-07,2880,2880,0.0018,0.0038,1.0
la09,2012-10-08,2880,2880,0.0018,0.004,1.0
la09,2012-10-09,2880,2880,0.0018,0.0038,1.0
la09,2012-10-10,2880,2880,0.0018,0.0038,1.0
la09,2012-10-11,2880,2880,0.0017,0.004004999999999973,1.0
la09,2012-10-12,2880,2880,0.0018,0.0041,1.0
la09,2012-10-13,2880,2880,0.0018,0.004,1.0
la09,2012-10-14,2880,2880,0.0018,0.004,1.0
la09,2012-10-15,2880,2880,0.0017,0.004,1.0
la09,2012-10-16,2880,2880,0.0018,0.004004999999999973,1.0
la09,2012-10-17,2880,2880,0.0018,0.004,1.0
la09,2012-10-18,2880,2880,0.0018,0.004,1.0
la09,2012-10-19,2880,2880,0.0017,0.0039,1.0
la09,2012-10-20,2880,2880,0.0018,0.0039,1.0
la09,2012-10-21,2880,2880,0.0018,0.0039,1.0
la09,2012-10-22,2880,2880,0.0018,0.0041,1.0
la09,2012-10-23,2880,2880,0.0018,0.004,1.0
la09,2012-10-24,2880,2880,0.0017,0.0039,1.0
la09,2012-10-25,2880,2880,0.0018,0.0041,1.0
la09,2012-10-26,2880,2880,0.0017,0.0041,1.0
la09,2012-10-27,2880,2880,0.0017,0.004,1.0
la09,2012-10-28,2880,2880,0.0017,0.004004999999999973,1.0
la09,2012-10-29,2880,2880,0.0017,0.004,1.0
la09,2012-10-30,2880,2880,0.0017,0.004,1.0
la09,2012-10-31,2880,2880,0.0017,0.004,1.0
la09,2012-11-01,2880,2880,0.0018,0.0041,1.0
la09,2012-11-02,2880,2880,0.0017,0.0039,1.0
la09,2012-11-03,2880,2880,0.0017,0.004,1.0
la09,2012-11-04,2880,2880,0.0017,0.0039,1.0
la09,2012-11-05,2880,2880,0.0018,0.004,1.0
la09,2012-11-06,2880,2880,0.0017,0.004,1.0
la09,2012-11-07,2880,2880,0.0017,0.004,1.0
la09,2012-11-08,2880,2880,0.0017,0.0039,1.0
la09,2012-11-09,2880,2880,0.0017,0.004,1.0
la09,2012-11-10,2880,2880,0.0017,0.0039,1.0
la09,2012-11-11,2880,2880,0.0017,0.004,1.0
la09,2012-11-12,2880,2880,0.0018,0.0044,1.0
la09,2012-11-13,2880,2880,0.0018,0.004,1.0
la09,2012-11-14,2880,2880,0.0018,0.004,1.0
la09,2012-11-15,2880,2880,0.0017,0.004,1.0
la09,2012-11-16,2880,2880,0.0018,0.004,1.0
la09,2012-11-17,2880,2880,0.0017,0.0039,1.0
la09,2012-11-18,2880,2880,0.0017,0.004,1.0
la09,2012-11-19,2880,2880,0.0017,0.0039,1.0
la09,2012-11-20,2880,2880,0.0018,0.004,1.0
la09,2012-11-21,2880,2880,0.0017,0.004,1.0
la09,2012-11-22,2880,2880,0.0017,0.0039,1.0
la09,2012-11-23,2880,2880,0.0017,0.0039,1.0
la09,2012-11-24,2880,2880,0.0018,0.004,1.0
la09,2012-11-25,2880,2880,0.0018,0.004,1.0
la09,2012-11-26,2880,2880,0.0017,0.0039,1.0
la09,2012-11-27,2880,2880,0.0017,0.004,1.0
la09,2012-11-28,2880,2880,0.0017,0.0039,1.0
la09,2012-11-29,2880,2880,0.0018,0.0039,1.0
la09,2012-11-30,2880,2880,0.0017,0.0037,1.0
la09,2012-12-01,2880,2880,0.0017,0.0037,1.0
la09,2012-12-02,2880,2880,0.0017,0.0037,1.0
la09,2012-12-03,2880,2880,0.0017,0.0038,1.0
la09,2012-12-04,2880,2880,0.0017,0.0038,1.0
la09,2012-12-05,2880,2880,0.0017,0.0037,1.0
la09,2012-12-06,2880,2880,0.0017,0.0037,1.0
la09,2012-12-07,2880,2880,0.0017,0.003704999999999973,1.0
la09,2012-12-08,2880,2880,0.0017,0.0038,1.0
la09,2012-12-09,2880,2880,0.0018,0.0038,1.0
la09,2012-12-10,2880,2880,0.0018,0.0038,1.0
la09,2012-12-11,2880,2880,0.0018,0.0038,1.0
la09,2012-12-12,2880,2880,0.0017,0.0038,1.0
la09,2012-12-13,2880,2880,0.0018,0.0037,1.0
la09,2012-12-14,2880,2880,0.0018,0.0038,1.0
la09,2012-12-15,2880,2880,0.0018,0.0038,1.0
la09,2012-12-16,2880,2880,0.0017,0.0039,1.0
la09,2012-12-17,2880,2880,0.0018,0.0039,1.0
la09,2012-12-18,2880,2880,0.0017,0.0037,1.0
la09,2012-12-19,2880,2880,0.0017,0.0037,1.0
la09,2012-12-20,2880,2880,0.0017,0.0037,1.0
la09,2012-12-21,2880,2880,0.0017,0.0037,1.0
la09,2012-12-22,2880,2880,0.0017,0.0036,1.0
la09,2012-12-23,2880,2880,0.0017,0.0035,1.0
la09,2012-12-24,2880,2880,0.0016,0.0035,1.0
la09,2012-12-25,2880,2880,0.0016,0.0035,1.0
la09,2012-12-26,2880,2880,0.0017,0.0036,1.0
la09,2012-12-27,2880,2880,0.0016,0.0037,1.0
la09,2012-12-28,2880,2880,0.0017,0.0036,1.0
la09,2012-12-29,2880,2880,0.0017,0.0037,1.0
la09,2012-12-30,2880,2880,0.0017,0.0037,1.0
la09,2012-12-31,2880,2880,0.0017,0.0037,1.0
la09,2013-01-01,2880,2880,0.0017,0.0037,1.0
la09,2013-01-02,2880,2880,0.0017,0.0038,1.0
la09,2013-01-03,2880,2880,0.0017,0.0037,1.0
la09,2013-01-04,2880,2880,0.0018,0.0037,1.0
la09,2013-01-05,2880,2880,0.0017,0.0036,1.0
la09,2013-01-06,2880,2880,0.0017,0.0037,1.0
la09,2013-01-07,2880,2880,0.0017,0.003704999999999973,1.0
la09,2013-01-08,2880,2880,0.0017,0.0037,1.0
la09,2013-01-09,2880,2880,0.0017,0.0037,1.0
la09,2013-01-10,2880,2880,0.0016,0.0037,1.0
la09,2013-01-11,2880,2880,0.0016,0.0036,1.0
la09,2013-01-12,2880,2880,0.0016,0.0035,1.0
la09,2013-01-13,2880,2880,0.0017,0.0035,1.0
la09,2013-01-14,2880,2880,0.0016,0.0034049999999999727,1.0
la09,2013-01-15,2880,2880,0.0016,0.0033,1.0
la09,2013-01-16,2880,2880,0.0016,0.0034,1.0
la09,2013-01-17,2880,2880,0.0016,0.0035,1.0
la09,2013-01-18,2880,2880,0.0016,0.0034,1.0
la09,2013-01-19,2880,2880,0.0016,0.0035,1.0
la09,2013-01-20,2880,2880,0.0016,0.0035,1.0
la09,2013-01-21,2880,2880,0.0016,0.0035,1.0
la09,2013-01-22,2880,2880,0.0017,0.0036,1.0
la09,2013-01-23,2880,2880,0.0017,0.003804999999999973,1.0
la09,2013-01-24,2880,2880,0.0017,0.0039,1.0
la09,2013-01-25,2880,2880,0.0019,0.0043,1.0
la09,2013-01-26,2880,2880,0.0018,0.004004999999999973,1.0
la09,2013-01-27,2880,2880,0.0017,0.004004999999999973,1.0
la09,2013-01-28,2880,2880,0.0017,0.004,1.0
la09,2013-01-29,2880,2880,0.0017,0.0039,1.0
la09,2013-01-30,2880,2880,0.0017,0.004,1.0
la09,2013-01-31,2880,2880,0.0017,0.004,1.0
la09,2013-02-01,2880,2880,0.0017,0.004,1.0
la09,2013-02-02,2880,2880,0.0018,0.004,1.0
la09,2013-02-03,2880,2880,0.0017,0.004,1.0
la09,2013-02-04,2880,2880,0.0018,0.004004999999999973,1.0
la09,2013-02-05,2880,2880,0.0017,0.004,1.0
la09,2013-02-06,2880,2880,0.0017,0.0038,1.0
la09,2013-02-07,2880,2880,0.0017,0.0039,1.0
la09,2013-02-08,2880,2880,0.0017,0.0039,1.0
la09,2013-02-09,2880,2880,0.0017,0.0039,1.0
la09,2013-02-10,2880,2880,0.0017,0.0039,1.0
la09,2013-02-11,2880,2880,0.0017,0.003804999999999973,1.0
la09,2013-02-12,2880,2880,0.0017,0.0039,1.0
la09,2013-02-13,2880,2880,0.0018,0.003970000000000005,1.0
la09,2013-02-14,2880,2880,0.0017,0.0038,1.0
la09,2013-02-15,2880,2880,0.0018,0.0039,1.0
la09,2013-02-16,2880,2880,0.0018,0.0038,1.0
la09,2013-02-17,2880,2880,0.0018,0.0039,1.0
la09,2013-02-18,2880,2880,0.0017,0.0038,1.0
la09,2013-02-19,2880,2880,0.0018,0.0038,1.0
la09,2013-02-20,2880,2880,0.0018,0.0039,1.0
la09,2013-02-21,2880,2880,0.0018,0.0038,1.0
la09,2013-02-22,2880,2880,0.0018,0.0038,1.0
la09,2013-02-23,2880,2880,0.0018,0.004,1.0
la09,2013-02-24,2880,2880,0.0017,0.0037,1.0
la09,2013-02-25,2880,2880,0.0017,0.0037,1.0
la09,2013-02-26,2880,2880,0.0018,0.0038,1.0
la09,2013-02-27,2880,2880,0.0017,0.0037,1.0
la09,2013-02-28,2880,2880,0.0017,0.0038,1.0
la09,2013-03-01,2880,2880,0.0018,0.0039,1.0
la09,2013-03-02,2880,2880,0.0017,0.0037,1.0
la09,2013-03-03,2880,2880,0.0017,0.0037,1.0
la09,2013-03-04,2880,2880,0.0017,0.0037,1.0
la09,2013-03-05,2880,2880,0.0017,0.0037,1.0
la09,2013-03-06,2880,2880,0.00185,0.004,1.0
la09,2013-03-07,2880,2880,0.0017,0.0038,1.0
la09,2013-03-08,2880,2880,0.0018,0.0038,1.0
la09,2013-03-09,2880,2880,0.0017,0.003804999999999973,1.0
la09,2013-03-10,2880,2880,0.0019,0.004,1.0
la09,2013-03-11,2880,2880,0.0017,0.0038,1.0
la09,2013-03-12,2880,2880,0.0018,0.0039,1.0
la09,2013-03-13,2880,2880,0.0017,0.0039,1.0
la09,2013-03-14,2880,2880,0.0017,0.0038,1.0
la09,2013-03-15,2880,2880,0.0018,0.0039,1.0
la09,2013-03-16,2880,2880,0.0018,0.0039,1.0
la09,2013-03-17,2880,2880,0.0019,0.0042,1.0
la09,2013-03-18,2880,2880,0.0017,0.0039,1.0
la09,2013-03-19,2880,2880,0.0017,0.0038,1.0
